UPC1,Descrption,Price,QOH,Tax,Category,Sub Category ,Sub Category 2,Sub Category 3 ,Vendor 
40000004314,Head Bands of Hope,22,1,Yes,Accessory ,Handband ,,,Handbands of Hope 
40000004314,Head Bands of Hope,22,1,Yes,Accessory ,Handband ,,,Handbands of Hope 
40000004314,Head Bands of Hope,22,1,Yes,Accessory ,Handband ,,,Handbands of Hope 
40000004314,Head Bands of Hope,22,1,Yes,Accessory ,Handband ,,,Handbands of Hope 
40000004314,Head Bands of Hope,22,1,Yes,Accessory ,Handband ,,,Handbands of Hope 
40000003814,Headbands of Hope,20,1,Yes,Accessory ,Handband ,,,Handbands of Hope 
40000004314,Head Bands of Hope,22,1,Yes,Accessory ,Handband ,,,Handbands of Hope 
40000004314,Head Bands of Hope,22,1,Yes,Accessory ,Handband ,,,Handbands of Hope 
40000004314,Head Bands of Hope,22,1,Yes,Accessory ,Handband ,,,Handbands of Hope 
40000004314,Head Bands of Hope,22,1,Yes,Accessory ,Handband ,,,Handbands of Hope 
40000004314,Head Bands of Hope,22,1,Yes,Accessory ,Handband ,,,Handbands of Hope 
40000004314,Head Bands of Hope,22,1,Yes,Accessory ,Handband ,,,Handbands of Hope 
40000004314,Head Bands of Hope,22,1,Yes,Accessory ,Handband ,,,Handbands of Hope 
40000004314,Head Bands of Hope,22,1,Yes,Accessory ,Handband ,,,Handbands of Hope 
40000004314,Head Bands of Hope,22,1,Yes,Accessory ,Handband ,,,Handbands of Hope 
40000004314,Head Bands of Hope,22,1,Yes,Accessory ,Handband ,,,Handbands of Hope 
40000003911,Swing Tank,52,17,Yes,Apparel,Top,,,Groceries 
40000003910,Georgia Crop,52,10,Yes,Apparel,Top,,,Groceries 
40000003912,Dylann Dress,92,9,Yes,Apparel,Dress,,,Groceries 
40000004312,Groceries Dress,69.99,8,Yes,Apparel,Dress,,,Groceries 
40000003909,Karly Top,85,5,Yes,Apparel,Top,,,Groceries 
84579404032,Greeting Card,4,6,Yes,Stationary ,Greeting Card,,,
84579404045,Greeting Card,4,4,Yes,Stationary ,Greeting Card,,,
7.73E+12,Greeting Card,4,5,Yes,Stationary ,Greeting Card,,,
84579403826,Greeting Card,4,3,Yes,Stationary ,Greeting Card,,,
84579404001,Greeting Card,4,2,Yes,Stationary ,Greeting Card,,,
84579403823,Greeting Card,4,4,Yes,Stationary ,Greeting Card,,,
84579403901,Greeting Card,4,5,Yes,Stationary ,Greeting Card,,,
84579403814,Greeting Card,4,5,Yes,Stationary ,Greeting Card,,,
7.73E+12,Greeting Card,4,5,Yes,Stationary ,Greeting Card,,,
84579403906,Greeting Card,4,1,Yes,Stationary ,Greeting Card,,,
84579404047,Greeting Card,4,4,Yes,Stationary ,Greeting Card,,,
84579403984,Greeting Card,4,5,Yes,Stationary ,Greeting Card,,,
84579403824,Greeting Card,4,5,Yes,Stationary ,Greeting Card,,,
84579403980,Greeting Card,4,4,Yes,Stationary ,Greeting Card,,,
84579403822,Greeting Card,4,2,Yes,Stationary ,Greeting Card,,,
84579403987,Greeting Card,4,2,Yes,Stationary ,Greeting Card,,,
84579403820,Greeting Card,4,5,Yes,Stationary ,Greeting Card,,,
84579404031,Greeting Card,4,3,Yes,Stationary ,Greeting Card,,,
84579403922,Greeting Card,4,3,Yes,Stationary ,Greeting Card,,,
7.73E+12,Greeting Card,4,5,Yes,Stationary ,Greeting Card,,,
84579403986,Greeting Card,4,4,Yes,Stationary ,Greeting Card,,,
84579403981,Greeting Card,4,5,Yes,Stationary ,Greeting Card,,,
84579404002,Greeting Card,4,6,Yes,Stationary ,Greeting Card,,,
84579403972,Greeting Card,4,4,Yes,Stationary ,Greeting Card,,,
84579403987,Greeting Card,4,4,Yes,Stationary ,Greeting Card,,,
84579404006,Greeting Card,4,5,Yes,Stationary ,Greeting Card,,,
7.73E+12,Greeting Card,4,4,Yes,Stationary ,Greeting Card,,,
84579403977,Greeting Card,4,2,Yes,Stationary ,Greeting Card,,,
84579403508,Greeting Card,4,5,Yes,Stationary ,Greeting Card,,,
84579403985,Greeting Card,4,4,Yes,Stationary ,Greeting Card,,,
84579403821,Greeting Card,4,4,Yes,Stationary ,Greeting Card,,,
84579403918,Greeting Card,4,3,Yes,Stationary ,Greeting Card,,,
7.73E+12,Greeting Card,4,3,Yes,Stationary ,Greeting Card,,,
84579403902,Greeting Card,4,3,Yes,Stationary ,Greeting Card,,,
84579403834,Greeting Card,4,3,Yes,Stationary ,Greeting Card,,,
7.73E+12,Greeting Card,4,4,Yes,Stationary ,Greeting Card,,,
84579404001,Greeting Card,4,1,Yes,Stationary ,Greeting Card,,,
7.73E+12,Greeting Card,4,1,Yes,Stationary ,Greeting Card,,,
84579403989,Greeting Card,4,4,Yes,Stationary ,Greeting Card,,,
84579403054,Greeting Card,4,6,Yes,Stationary ,Greeting Card,,,
84579404000,Greeting Card,4,5,Yes,Stationary ,Greeting Card,,,
7.73E+12,Greeting Card,4,4,Yes,Stationary ,Greeting Card,,,
84579403970,Greeting Card,4,5,Yes,Stationary ,Greeting Card,,,
84579403992,Greeting Card,4,3,Yes,Stationary ,Greeting Card,,,
84579403667,Greeting Card,4,5,Yes,Stationary ,Greeting Card,,,
7.73E+12,Greeting Card,4,5,Yes,Stationary ,Greeting Card,,,
84579403959,Greeting Card,4,6,Yes,Stationary ,Greeting Card,,,
84579403914,Greeting Card,4,3,Yes,Stationary ,Greeting Card,,,
84579403825,Greeting Card,4,3,Yes,Stationary ,Greeting Card,,,
7.73E+12,Greeting Card,4,6,Yes,Stationary ,Greeting Card,,,
84579403829,Greeting Card,4,5,Yes,Stationary ,Greeting Card,,,
84579404035,Greeting Card,4,3,Yes,Stationary ,Greeting Card,,,
84579404035,Greeting Card,4,3,Yes,Stationary ,Greeting Card,,,
84579403992,Greeting Card,4,2,Yes,Stationary ,Greeting Card,,,
84579403996,Greeting Card,4,6,Yes,Stationary ,Greeting Card,,,
84579403958,Greeting Card,4,4,Yes,Stationary ,Greeting Card,,,
84579403827,Greeting Card,4,6,Yes,Stationary ,Greeting Card,,,
84579403994,Greeting Card,4,4,Yes,Stationary ,Greeting Card,,,
7.73E+12,Greeting Card,4,5,Yes,Stationary ,Greeting Card,,,
84579403903,Greeting Card,4,5,Yes,Stationary ,Greeting Card,,,
84579403966,Greeting Card,4,5,Yes,Stationary ,Greeting Card,,,
84579404036,Greeting Card,4,5,Yes,Stationary ,Greeting Card,,,
84579404049,Greeting Card,4,5,Yes,Stationary ,Greeting Card,,,
84579403919,Greeting Card,4,6,Yes,Stationary ,Greeting Card,,,
84579403957,Greeting Card,4,6,Yes,Stationary ,Greeting Card,,,
7.73E+12,Greeting Card,4,5,Yes,Stationary ,Greeting Card,,,
84579403830,Greeting Card,4,6,Yes,Stationary ,Greeting Card,,,
84579403056,Greeting Card,4,6,Yes,Stationary ,Greeting Card,,,
84579403904,Greeting Card,4,6,Yes,Stationary ,Greeting Card,,,
7.73E+12,Greeting Card,4,6,Yes,Stationary ,Greeting Card,,,
7.73E+12,Greeting Card,4,6,Yes,Stationary ,Greeting Card,,,
5.06E+12,Greeting Card,4,6,Yes,Stationary ,Greeting Card,,,
84579404051,Greeting Card,4,6,Yes,Stationary ,Greeting Card,,,
40007750001,Bashful Croc,22,2,Yes,Giftware,Stuffed Animal ,,,Jelly Cats
40000004489,Mumu Beach Bound Tee,87.99,1,Yes,Apparel,Top,,,Mumu
40000004489,Mumu Beach Bound Tee,87.99,1,Yes,Apparel,Top,,,Mumu
40000004489,Mumu Beach Bound Tee,87.99,1,Yes,Apparel,Top,,,Mumu
40000004361,Mumu Tutti Frutti,116.99,1,Yes,Apparel,Top,,,Mumu
40000004361,Mumu Tutti Frutti,116.99,1,Yes,Apparel,Top,,,Mumu
40000004485,Mumu Hibiscus Graphic Tank,87.99,1,Yes,Apparel,Top,,,Mumu
40000004485,Mumu Hibiscus Graphic Tank,87.99,1,Yes,Apparel,Top,,,Mumu
40000004485,Mumu Hibiscus Graphic Tank,87.99,1,Yes,Apparel,Top,,,Mumu
40000004354,Mumu Lava Lava Graphic,72.99,1,Yes,Apparel,Top,,,Mumu
40000004354,Mumu Lava Lava Graphic,72.99,1,Yes,Apparel,Top,,,Mumu
40000004358,Mumu Mae Mu,119.99,1,Yes,Apparel,Top,,,Mumu
40000004358,Mumu Mae Mu,119.99,1,Yes,Apparel,Top,,,Mumu
40000004358,Mumu Mae Mu,119.99,1,Yes,Apparel,Top,,,Mumu
40000004359,Mumu Gomez Mini dress,124.99,1,Yes,Apparel,Dress,,,Mumu
40000004359,Mumu Gomez Mini dress,124.99,1,Yes,Apparel,Dress,,,Mumu
40000004359,Mumu Gomez Mini dress,124.99,1,Yes,Apparel,Dress,,,Mumu
40000004353,Mumu North Shore,104.99,1,Yes,Apparel,Top,,,Mumu
40000004353,Mumu North Shore,104.99,1,Yes,Apparel,Top,,,Mumu
40000004353,Mumu North Shore,104.99,1,Yes,Apparel,Top,,,Mumu
40000004353,Mumu North Shore,104.99,1,Yes,Apparel,Top,,,Mumu
40000004488,Mumu Blue Tie Dye Tank,94.99,1,Yes,Apparel,Top,,,Mumu
40000004488,Mumu Blue Tie Dye Tank,94.99,1,Yes,Apparel,Top,,,Mumu
40000004355,Mumu Boca Raton,124.99,1,Yes,Apparel,Top,,,Mumu
40000004355,Mumu Boca Raton,124.99,1,Yes,Apparel,Top,,,Mumu
40000004360,Mumu North Shore,135.99,1,Yes,Apparel,Top,,,Mumu
40000004360,Mumu North Shore,135.99,1,Yes,Apparel,Top,,,Mumu
40000004360,Mumu North Shore,135.99,1,Yes,Apparel,Top,,,Mumu
40000004190,Slip Double Down,88,1,Yes,Apparel,,,,
40000004190,Slip Double Down,88,1,Yes,Apparel,,,,
40000004190,Slip Double Down,88,1,Yes,Apparel,,,,
40000004242,Z Supply,29.99,1,Yes,Apparel,,,,
40000004242,Z Supply,29.99,1,Yes,Apparel,,,,
40000004335,GoodHyouman,42.99,1,Yes,Apparel,,,,
40000004335,GoodHyouman,42.99,1,Yes,Apparel,,,,
40000004453,Hazel Floral Tank,59.99,1,Yes,Apparel,,,,Hazel
40000004453,Hazel Floral Tank,59.99,1,Yes,Apparel,,,,Hazel
40007874001,Reversible Tote,95,1,Yes,Accessory ,,,,Sydney Love
68541310224,Reversible Tote,95,1,Yes,Accessory ,,,,Sydney Love
40000004335,GoodHyouman,42.99,1,Yes,Apparel,,,,
40008044001,Mid Rise 11,172,1,Yes,Apparel,Bottom,Pant,Denim,
40008044001,Mid Rise 11,172,1,Yes,Apparel,Bottom,Pant,Denim,
40008044001,Mid Rise 11,172,1,Yes,Apparel,Bottom,Pant,Denim,
40008044001,Mid Rise 11,172,1,Yes,Apparel,Bottom,Pant,Denim,
40008044001,Mid Rise 11,172,1,Yes,Apparel,Bottom,Pant,Denim,
40007113001,Anorak Teal,130,1,Yes,Apparel,Outer Wear,Jacket ,,
40000004485,Mumu Hibiscus Graphic Tank,87.99,1,Yes,Apparel,,,,
40007113001,Anorak Teal,130,1,Yes,Apparel,Outer Wear,Jacket ,,
40008009001,Union Rinse,196,1,Yes,Apparel,Bottom,Pant,Denim,Raleigh Denim
40008009001,Union Rinse,196,1,Yes,Apparel,Bottom,Pant,Denim,Raleigh Denim
40008009001,Union Rinse,196,1,Yes,Apparel,Bottom,Pant,Denim,Raleigh Denim
40000004384,Young At Heart Gauze Strappy T,75.99,1,Yes,Apparel,Top,,,
40000004384,Young At Heart Gauze Strappy T,75.99,1,Yes,Apparel,Top,,,
40000004384,Young At Heart Gauze Strappy T,75.99,1,Yes,Apparel,Top,,,
40000004413,4EverYoung,59.99,1,Yes,Apparel,Top,,,
40000004413,4EverYoung,59.99,1,Yes,Apparel,Top,,,
40000004428,Hard Tail Sea Foam T Back,69.99,1,Yes,Apparel,Top,,,
40000004428,Hard Tail Sea Foam T Back,69.99,1,Yes,Apparel,Top,,,
40000004428,Hard Tail Sea Foam T Back,69.99,1,Yes,Apparel,Top,,,
40000004428,Hard Tail Sea Foam T Back,69.99,1,Yes,Apparel,Top,,,
40000004356,Mumu Pretty as a Peach,89.99,1,Yes,Apparel,Top,,,
40000004356,Mumu Pretty as a Peach,89.99,1,Yes,Apparel,Top,,,
40000004261,Feel The Piece,175.99,1,Yes,Apparel,Top,,,
40000004261,Feel The Piece,175.99,1,Yes,Apparel,Top,,,
40000004261,Feel The Piece,175.99,1,Yes,Apparel,Top,,,
40000004083,Feel The Piece,156,1,Yes,Apparel,Top,,,
40000004083,Feel The Piece,156,1,Yes,Apparel,Top,,,
40000004430,Hard Tail Horizontal Crop,89.99,1,Yes,Apparel,Bottom,,,
40000004430,Hard Tail Horizontal Crop,89.99,1,Yes,Apparel,Bottom,,,
40000004430,Hard Tail Horizontal Crop,89.99,1,Yes,Apparel,Bottom,,,
40000004430,Hard Tail Horizontal Crop,89.99,1,Yes,Apparel,Bottom,,,
40000004429,Hard Tail Split Back slouchy,115.99,1,Yes,Apparel,Top,,,
40000004429,Hard Tail Split Back slouchy,115.99,1,Yes,Apparel,Top,,,
40000004429,Hard Tail Split Back slouchy,115.99,1,Yes,Apparel,Top,,,
40000004429,Hard Tail Split Back slouchy,115.99,1,Yes,Apparel,Top,,,
40000004161,PPLA Top,42.99,1,Yes,Apparel,Top,,,
40000004161,PPLA Top,42.99,1,Yes,Apparel,Top,,,
40000004161,PPLA Top,42.99,1,Yes,Apparel,Top,,,
40000004161,PPLA Top,42.99,1,Yes,Apparel,Top,,,
40000004431,Hard Tail Slouchy T,89.99,1,Yes,Apparel,Top,,,
40000004431,Hard Tail Slouchy T,89.99,1,Yes,Apparel,Top,,,
S3HP10354BHN,Mayberry Dress,72.99,7,Yes,Apparel,Dress,,,
40000004426,Hard Tail Electric Flat Waist,84.99,2,Yes,Apparel,Bottom,,,
40000004212,Natural Top,88.99,3,Yes,Apparel,Top,,,
40000004417,Free People Black/Green,68,4,Yes,Apparel,,,,
40007932001,Answers Pouch,21,1,Yes,Apparel,,,,
40008012001,Surry London,265,1,Yes,Apparel,,,,
40008014001,Haywood TKO,225,3,Yes,Apparel,Bottom,Pant,Denim,
40000004448,Free People Moon Light Dress,128,4,Yes,Apparel,,,,
40000004424,Hard Tail Papaya Sleeved Shirt,62.99,4,Yes,Apparel,,,,
40000004094,River and Sky Tunic,84,1,Yes,Apparel,,,,
40000004085,Feel The Piece,85,2,Yes,Apparel,,,,
40000004216,Allison Slit Tunic,42.99,3,Yes,Apparel,,,,
40000004167,PPLA Top,56.99,2,Yes,Apparel,,,,
40000004423,Hard Tail Street-easy Dress,105.99,4,Yes,Apparel,,,,
40000004079,PPLA Denim Tank,55,4,Yes,Apparel,,,,
40000003695,,178,1,Yes,Apparel,,,,
40007796001,Uptown Short,69,1,Yes,Apparel,,,,
40000003698,,143,1,Yes,Apparel,,,,
40007845001,Lauren Lounge Short,97,1,Yes,Apparel,,,,
40007846001,Cassandra Short,84,1,Yes,Apparel,,,,
40000003759,,98,1,Yes,Apparel,,,,
40000003759,,98,1,Yes,Apparel,,,,
40000003759,,98,1,Yes,Apparel,,,,
40000004059,Grey Blouse,89,1,Yes,Apparel,,,,
40000004226,Spaghetti Tank Dress,54.99,6,Yes,Apparel,,,,
40000003642,,120,1,Yes,Apparel,,,,
40007804001,Layla Knit Dress,118,1,Yes,Apparel,Dress,,,
40000004322,Tangerine Dress,132.99,2,Yes,Apparel,Dress,,,
40000003996,Joanna Top,118,1,Yes,Apparel,Top,,,
40000004381,Bella Dahl Rose Shorts,79.99,4,Yes,Apparel,Bottom,Shorts,,
40000004223,Easy Pocket Short,84.99,3,Yes,Apparel,Bottom,Shorts,,
40000004152,Geo Burn Out Top,88,2,Yes,Apparel,Top,,,
40000004263,Renee C Top,49.99,2,Yes,Apparel,Top,,,
40000004325,Tangerine Tank,95.99,1,Yes,Apparel,Top,,,
40000004324,Tangerine Beaded Tank,139.99,2,Yes,Apparel,Top,,,
40000004133,NATRL TOP,79.99,2,Yes,Apparel,Top,,,
40000003950,Teryn Top,118,1,Yes,Apparel,Top,,,
40000003951,Harmony Top,124,2,Yes,Apparel,Top,,,
40000003769,Tank Dress,73,1,Yes,Apparel,Dress,,,
40000003949,Reign Pintuck Sleeveless,98,3,Yes,Apparel,Top,,,
40000003739,,62,1,Yes,Apparel,,,,
40000003772,White Romper,84,3,Yes,Apparel,,,,
40000003746,Pinnapple Graphic ,28,7,Yes,Apparel,Top,Tank,,
D4211,River and Sky Tunic,84,1,Yes,Apparel,Top,Tunic,,
40000004323,Tangerine Tank,99.99,1,Yes,Apparel,Top,Tank,,
40000003746,,28,1,Yes,Apparel,,,,
40000004158,PPLA Top,42.99,1,Yes,Apparel,Top,,,
40007764001,Lady Liberty,58,1,Yes,Apparel,,,,
40007803001,Last Chance Top,98,1,Yes,Apparel,Top,,,
40000003885,Sweet Dream Tee,43,2,Yes,Apparel,Top,,,
40000003715,,135,1,Yes,Apparel,,,,
40000003715,,135,1,Yes,Apparel,,,,
40000004109,Reneec Spaghetti Strap,55,2,Yes,Apparel,Top,,,
40000003711,,88,2,Yes,Apparel,,,,
40000004058,Floral Print Tank,74,3,Yes,Apparel,Top,Tank,,
40000004055,Printed Romper,39,1,Yes,Apparel,Romper,,,
H15143,White Hazel Top,78,1,Yes,Apparel,Top,,,
40000003767,V-Neck Top,42,1,Yes,Apparel,Top,,,
40000004310,PPLA Top,57.99,1,Yes,Apparel,Top,,,
40000003743,GoodHyou Top,39.99,1,Yes,Apparel,Top,,,
40000004224,Pullover Dress,159.99,2,Yes,Apparel,Dress,,,
40000003714,,145,1,Yes,Apparel,,,,
40000004248,Feel The Piece,189.99,1,Yes,Apparel,Top,,,
40007112001,Anorak Lt. Gray,130,1,Yes,Apparel,Top,,,
40000004057,Sky Top,86,3,Yes,Apparel,Top,,,
40000003986,White Hazel Top,78,1,Yes,Apparel,Top,,,
40000004227,X Front Top,72.99,1,Yes,Apparel,Top,,,
40007680001,Luxe Linen,27,1,Yes,Giftware,Candle,,,
40007681001,Passion Fruit & Citrus,27,1,Yes,Giftware,Candle,,,
40007679001,Shoreline,27,1,Yes,Giftware,Candle,,,
40007680001,Luxe Linen,27,1,Yes,Giftware,Candle,,,
40000004341,A&B Handbags,49.99,1,Yes,Giftware,Candle,,,
40007681001,Passion Fruit & Citrus,27,1,Yes,Giftware,Candle,,,
40007679001,Shoreline,27,1,Yes,Giftware,Candle,,,
40007683001,Pink Peony,27,1,Yes,Giftware,Candle,,,
40007681001,Passion Fruit & Citrus,27,1,Yes,Giftware,Candle,,,
40000004048,Candle,27,1,Yes,Giftware,Candle,,,
40007677001,Sandalwood Vanilla,27,1,Yes,Giftware,Candle,,,
40000003975,Cowboy Belt Mint,68,1,Yes,Accessory ,Belt,,Leather,Cowboy Belt Co
40008010001,Union Indigo,225,5,Yes,Apparel,,,,
40000004062,Local Celebrity Tee,38,4,Yes,Apparel,,,,
40007959001,Bee's Knees Mini Book,3,8,Yes,Stationary ,,,,
40008011001,Haywood Black,225,6,Yes,Apparel,,,,
40000004062,Local Celebrity Tee,38,5,Yes,Apparel,,,,
40007341001,Rose,28,1,Yes,Accessory ,,,,
40007348001,Reisling Candle,28,3,Yes,Giftware,,,,
40000004034,Rewined Candle,28,1,Yes,Giftware,,,,
40008054001,Champagne Candle,28,1,Yes,Giftware,,,,
40000004009,Lily Mid Rise Crop,145,2,Yes,Apparel,,,,
40000004062,Local Celebrity Tee,38,11,Yes,Apparel,,,,
40000003908,Vintage Dictionary Art,26,4,Yes,Giftware,,,,
40000003984,Free People Bra,38,1,Yes,Apparel,,,,
40007798001,Bralette,38,1,Yes,Apparel,,,,
40000003984,Free People Bra,38,1,Yes,Apparel,,,,
70528222053,Free People Bra ,38,1,Yes,Apparel,,,,
40000003984,Free People Bra,38,1,Yes,Apparel,,,,
40007797001,Bralette,38,2,Yes,Apparel,,,,
40000004385,Young At Heart Bralette,24.99,2,Yes,Apparel,,,,
40000003802,Bra Strappy Back,20,1,Yes,Apparel,,,,
40007173001,Blue Crew,24,1,Yes,Apparel,,,,
40007175001,Green Crew,24,1,Yes,Apparel,,,,
40007173001,Blue Crew,24,1,Yes,Apparel,,,,
40007178001,SS Grey,24,1,Yes,Apparel,,,,
40007173001,Blue Crew,24,1,Yes,Apparel,,,,
40000004062,Local Celebrity Tee,38,29,Yes,Apparel,,,,
40007171001,Totes,16,1,Yes,Accessory ,,,,
40000004412,4EverYoung,74.99,3,Yes,Apparel,,,,
40000004293,ANB Handbags,79.99,1,Yes,Accessory ,,,,
40000004414,Free People Grey/Pink,68,2,Yes,Apparel,,,,
40000003873,Kent Tank,48,2,Yes,Apparel,,,,
40000004331,PPLA,72.99,1,Yes,Apparel,,,,
40000004242,Z Supply,29.99,5,Yes,Apparel,,,,
40000004382,Bella Dahl Lace Up Dress,149.99,1,Yes,Apparel,,,,
40000004256,Mamie Ruth,59.99,4,Yes,Apparel,,,,
40000004398,Tart Rainbow Tara Dress,142.99,3,Yes,Apparel,,,,
40000004343,PPLA Ponderosa Dress,59.99,1,Yes,Apparel,,,,
40000004157,PPLA Top,54.99,2,Yes,Apparel,,,,
40000004221,V-Neck Popover,124.99,2,Yes,Apparel,,,,
40000004357,Mumu Oliver Tree Graphic,69.99,3,Yes,Apparel,,,,
40000004259,Feel The Piece,109.99,1,Yes,Apparel,,,,
40000004528,Z Supply Sno Yarn,34.99,1,Yes,Apparel,,,,
40000004217,Ryan Muscle Tank,39.99,1,Yes,Apparel,,,,
40000004217,Ryan Muscle Tank,39.99,1,Yes,Apparel,,,,
40000004333,GoodHyouman,42.99,1,Yes,Apparel,,,,
40000004332,GoodHyouman,42.99,1,Yes,Apparel,,,,
40000004213,Riley Cut Off,37.99,1,Yes,Apparel,,,,
40000004333,GoodHyouman,42.99,1,Yes,Apparel,,,,
40000004333,GoodHyouman,42.99,1,Yes,Apparel,,,,
40000004241,Z Supply,29.99,1,Yes,Apparel,,,,
40000004241,Z Supply,29.99,1,Yes,Apparel,,,,
40000004241,Z Supply,29.99,1,Yes,Apparel,,,,
40000004241,Z Supply,29.99,1,Yes,Apparel,,,,
40000004528,Z Supply Sno Yarn,34.99,1,Yes,Apparel,,,,
40000004528,Z Supply Sno Yarn,34.99,1,Yes,Apparel,,,,
40000004455,Nation Red Tee,74.99,1,Yes,Apparel,,,,
40000004455,Nation Red Tee,74.99,1,Yes,Apparel,,,,
40000003743,GoodHyou Top,39.99,1,Yes,Apparel,,,,
40000003743,GoodHyou Top,39.99,1,Yes,Apparel,,,,
40000004335,GoodHyouman,42.99,1,Yes,Apparel,,,,
40000004335,GoodHyouman,42.99,1,Yes,Apparel,,,,
40000004333,GoodHyouman,42.99,1,Yes,Apparel,,,,
40000004510,Mumu Circus Mini Dress,154.99,1,Yes,Apparel,,,,
40000004510,Mumu Circus Mini Dress,154.99,1,Yes,Apparel,,,,
40000004510,Mumu Circus Mini Dress,154.99,1,Yes,Apparel,,,,
40000004403,Tart Olympia Top,119.99,1,Yes,Apparel,,,,
40000004403,Tart Olympia Top,119.99,1,Yes,Apparel,,,,
40000004403,Tart Olympia Top,119.99,1,Yes,Apparel,,,,
40000004399,Tart Henrietta Dress,149.99,1,Yes,Apparel,,,,
40000004399,Tart Henrietta Dress,149.99,1,Yes,Apparel,,,,
40000004399,Tart Henrietta Dress,149.99,1,Yes,Apparel,,,,
40006583001,Cucumber Mist,28,1,Yes,Bath/Body ,,,,
40006583001,Cucumber Mist,28,1,Yes,Bath/Body ,,,,
40006583001,Cucumber Mist,28,1,Yes,Bath/Body ,,,,
40006583001,Cucumber Mist,28,1,Yes,Bath/Body ,,,,
40006583001,Cucumber Mist,28,1,Yes,Bath/Body ,,,,
